"","x"
"405","Good
            "
"406","Great phone, and my 10 year old daughter loved it! Couldn't tell it was refurbished.
            "
"407","Nice phone looks & feels great. Good seller.
            "
"408","My daughter loves this phone, has worked great, no issues
            "
"409","My phone arrived quickly & looks brand new. Super happy with it!
            "
"410","Works! (Phew) The battery life does seem a bit lower, but that's to be expected. There was dirt in the silencer switch which was kind of gross. There weren't any scratches on the screen.
            "
"411","Phone works great! Compatible with my AT&t SIM card.
            "
"412","Great phone, excellent condition.
            "
"413","The sound for camera never went off even when muted.  After further research we found that phones from other countries do not allow that sound to be turned off!
            "
"414","Looks amazing and works great
            "
"415","Excellent
            "
"416","Excellent
            "
"417","the iphone was not easy to you and the battery is very weak.
            "
"418","Phone in good condition but battery was DOA ended up having to go and get it replaced.
            "
"419","My battery want stay charged
            "
"420","excellent....for me overcome my expectation
            "
"421","So far so good!
            "
"422","No issues.  Satisfied.
            "
"423","Great product. Very happy.
            "
"424","Just got my phone today and I love it! It was nicely wrapped, not to difficult to open. It shipped crazy fast! Works perfectly and was easy to hook up to T-Mobile. I would definitely recommend this phone to a friend. So far so good!
            "
"425","It started acting up and freezing up.. how am I able to use the phone now. I can¡¯t even activate it now.
            "
"426","Bot it for my little brother and he loved it. refurbished and all but it was just like new and great quality very long lasting. he is very clumsy and reckless and the iPhone 5C is very capable of keeping up with him no matter how many times it falls
            "
