"","x"
"705","Phone showed up quickly and seemed to work fine. Two months later, the screen is coming off at the top and only works sporadically. I would return it if I could, but the returnk
            "
"706","Phone arrived on time and in great condition. Took it straight to Metro PCS and the activated it with no problem. Thank you
            "
"707","It looks brand new! Works excellent!!
            "
"708","I am loving my iPhone 6s. I used to have a 16gb 6s that I gave to my dad. I wanted a good phone as a replacement with more memory. I didn't want to pay the premium for the iPhone 7 or go into a debt plan with my phone provider. So I decided to get a refurbished phone from BuySPRY. The phone was in excellent condition, not one scratch it looks brand new, the screen is perfect. The packaging was in a nice plastic case with accessories. It's working wonderfully and good battery life. I could have bought a second hand phone from Craigslist but not for much cheaper and the convenience of Amazon and the 90 day warranty is fantastic. I'm very happy with my purchase.
            "
"709","Like new works perfectly
            "
"710","Battery is not good <U+0001F44E>
            "
"711","EVER SINCE, I GOT THIS, ITS BATTERY IS DRAINING RANDOMLY EVEN CHARGED 100%
            "
"712","Phone didn't work , message says to return to seller but sent phone to person in South Africa
            "
"713","Product came fast. Easy to connect!
            "
"714","Bueno
            "
"715","iPhone arrived within a week, and was just as described. I would definitely buy another phone from this dealer!
            "
"716","Got this phone for my 10 yr old daughter. Works perfect on T-Mobile network. No scratches or damages. Also arrived on time.
            "
"717","The phone so far is amazing ! I got this phone for my daughter And month later still the phone is still good!!<U+0001F60A>
            "
"718","Battery runs out in 3 hours takes forever to charge your phone. Do not buy!!!!
            "
"719","Battery was die.
            "
"720","Perfect!!
            "
"721","Product is like new. I was worried about the battery but it turns out just fine. Service is great!
            "
"722","I would buy it again without hesitation, zero details great purchase, excellent price
            "
"723","the product is good. there's a little irremovable stain surrounding the camera, but it doesn't affect the performance. would recommend to anyone who wants to get an affordable iPhone.
            "
"724","This is an amazing phone I found nothing wrong with it and on time shipping
            "
"725","Muy bueno
            "
