"","x"
"637","it¡¯s amazing
            "
"638","Great Deal <U+0001F603><U+0001F44D><U+0001F3FB>
            "
"639","Only worked for a day and dropped the network. Started to constantly restart too
            "
"640","Issue with Audio speaker.
            "
"641","Excelent, in very good condition almost new
            "
"642","Very happy with the phone looks brand new!! Works excellent!!
            "
"643","Excellent product<U+203C><U+FE0F>
            "
"644","el celular tenia danado las bocinas es mucho dinero el que se arriesga no comprare mas
            "
"645","Demasiado cool
            "
"646","O like so much
            "
"647","Just as described. It¡¯s been working fine. Happy with it!
            "
"648","Excelent!
            "
"649","I returned this phone because it couldn¡¯t be used by Virgin mobile
            "
"650","Very good iPhone happy
            "
"651","Sending back.
            "
"652","I like all about the phone
            "
"653","Really good. All 256 gb. Currently using to write his review
            "
"654","This phone, even though unlocked is NOT compatible with Sprint.
            "
"655","Good working item
            "
"656","Excelent
            "
"657","Within a month ,it has froze up and quit working all together. Not very happy.
            "
"658","Phone came in amazing shape and works great along with it being unlocked!! Only thing I wasn't happy with was that it didn't come with the headphones nor adapter for the headphones!Still a worth the money order if you wanted to buy a phone!
            "
"659","The battery is decent and the phone works fine
            "
"660","The phone only worked for 1 week and now is not.
            "
"661","No problem. It seems like new.
            "
"662","Works well
            "
"663","Phone came with a ton of chips, a broken speaker and glitchy. Do not buy.
            "
"664","This phone will not connect to Verizon
            "
"665","The iphone it's ok. No problems to use in Brazil. Great job.
            "
"666","Good phone
            "
"667","Work
            "
"668","the non-original accessories
            "
"669","its aevond speaker doesnt work
            "
"670","Product was not as described. Not an unlocked phone.
            "
"671","I LOVE my new phone... Fast and easy shipping!  Thank you!!!
            "
"672","I got this phone primarily because I needed to restore an IOS 10 backup to recover data from an app that does not run on IOS 11.As advertised it did have IOS 10, and I was able to restore to it with just minor difficulties related to the exact IOS version number...Other than that - this phone was in absolutely pristine condition, and works with the sim from T-Mobile as advertised. This phone is a keeper!It came with a power adapter and cable.Also, I received this phone within 2 days - that was a big bonus.  I am very happy with everything about this transaction.
            "
"673","This was perfect thank you soooooo much everything looks brand new!!!!!!
            "
"674","I¡¯m japu with my product
            "
"675","Perfect
            "
"676","Very good
            "
"677","It was in excellent condition! Very pleased!!!
            "
"678","Very slim, handy.
            "
"679","Very bad
            "
"680","10 out of 5,  just perfect.
            "
"681","Excellent product
            "
"682","La prontitud
            "
"683","excellent product I recommend it I arrive in perfect condition
            "
"684","Phone works perfectly.
            "
"685","It¡¯s good trust me
            "
"686","Phone worked fine but couldn¡¯t hear sound through headphones.
            "
"687","Everything works as it should.
            "
"688","Two days after the phone died
            "
"689","Fast delivery and very good phones
            "
"690","Excelente
            "
