"","x"
"343","My son was looking for a i-phone that had more gb then he had-said he loves this phone. I buy all our cell phones from amazon, so much cheaper and worked just as good as the new ones.
            "
"344","Bueno lo recomiendo
            "
"345","Bueno lo recomiendo
            "
"346","Said it was factory unlocked and bought to use for AT&T. Took it to get it activated and it would not work with AT&T. Returning.
            "
"347","Terrible! Phone was supposed to be unlocked gsm and I was unable to activate it on T-Mobile network due to the phone being locked. Contacted Apple and they confirmed that it was locked. Returning phone. <U+2639>
            "
"348","Rescued a friend that was phoneless
            "
"349","Shipping was fairly fast. The phone, for the most part, was as described. One major flaw is that it didn't have a piece of plastic over the lens so gunk quickly built up around/in the camera. It ruined the quality of the picture because of all the little scratches.
            "
"350","Excellent
            "
"351","Works great
            "
"352","Empezo a dar problema al poco tiempo, lo repare y aun lo cargo
            "
"353","grandson love this phone
            "
"354","This phone was advertised as unlocked but it was not. It was said to be reset previously but still had the previous owners passcode lock on the phone.
            "
"355","There have been moments I've seen the screen go up, down, and back to normal. However, it functions normally as if it's a brand new cell phone!
            "
"356","Its a fake
            "
"357","I was hesitate to try a renewed product, however, for the price I did. I am very happy I did and will buy another renewed product. It was like a brand new iPhone. Great!
            "
