"","x"
"646","Don't get me wrong, the functionality of this phone is incredible. However, the phone might as well come with a broken screen. This is the first phone that I have ever broken. And within 3 months of owning it, I have broken the screen twice. Both times were low impact falls from heights of about 2 feet while sitting. Furthermore, it breaks through a case, which is even more baffling.The phone is absolutely beautiful out of the box but once it inevitably breaks, you're left with an item that you just paid $400 - $800 feeling like you're trying to wait out a contract until your next upgrade is available. It would be nice to just fix the screen that Samsung should honestly feel ashamed about but that costs $150 - $200 unless you do it yourself. And then you are right back at square one with a new fragile screen not suitable for a device that is considered ""mobile.""I plan on coughing up the deductible to file an insurance claim on the phone. Mostly because the second break occurred in a way that a shard of glass is now impressing the screen preventing me from escaping a black screen while on a phone call. It otherwise works but I cannot look at texts/internet or even hang-up while taking a call.I would strongly advise against buying this phone. Even though I enjoyed my 3 months of use, I wish I had not bought it. Its pretty disappointing that Samsung is not remedying the fagility of this phone in mass. It's comical that a purchaser needs to constantly worry about a $200 bill while using this phone in a fairly standard way. The iPhone X is also a frightening phone since it looks like the same design. I would be exceedingly hesitant to buy anything that even remotely resembles this design in the future.
            "
"647","Awesome phone but if it gets dropped in just the wrong spot, part of the screen will crack.
            "
"648","Upgrade from iP6 to ss8 plus now. Very incredible production. It works with GSM carrier. Fast shipping and good customer service. 5 stars!
            "
"649","its amazing this phone
            "
"650","Recieved all accesories EXCEPT the actual phone itself. Extremely furiated. Requested replacement and hopefully an issue with Amazon and not Samsung...
            "
"651","I am very satisfied with the new S8 cellphone and the ease in using same.
            "
"652","Unlocked S8 will not fully work on ATT / Verizon.  These features are blocked:  HD Voice, video calling, volte, and wifi calling features
            "
"653","The features are alright, but nothing amazing. The Bixby button is just in the way and almost wholly useless. No screen protectors will stay on the damn thing and my screen was broken within 3 weeks because my kid leaned on the sofa and it slid onto my floor. My carpeted floor. This was a phone in an Otterbox case with a screen protector on (I believe it was the 3rd I'd purchased in just as many weeks since they don't stay on.). I took it in since I paid for insurance and they wanted to charge me my firstborn to give me a refurb phone. I decided to call around and it's about $500 for a replacement screen.I'm not particularly hard on phones and always keep them in a case and with a protector because I don't like having to replace overpriced gadgets. The only time I've had a cracked screen in all my years of phone ownership was when the entire strap broke on my bag and my Note 4 wound up with a cracked corner from like 3 tons of books falling on it on a subway platform. If I had any idea that the entire screen would be spider veined from sliding off the front of my sofa onto carpet, there's NO way I'd have bought this. I'm not a fan of the curved edges at all and wish they had a flat version because I really do like Samsung products for the most part. This one, however, is just a dud. It's way too fragile (and repairs WAY too expensive) to be useful to everyday folks. I've gone back to my old phone for now because I can't afford to pay to have it fixed in a repair shop and even the $200 deductible on the insurance policy just isn't worth it for a device that will likely break again if falling 2 ft onto carpet is enough to send it to the ER.
            "
"654","useful£¡£¡£¡
            "
"655","i was at the cinema, it fell from a 2ft height and the screen is shattered
            "
