"","x"
"507","Bought it for my sister and she loves it so I guess its ok.
            "
"508","I have been trying to charge the phone for 7hrs. But it has not charged at all. The phone is not usable. Returning the phone.
            "
"509","HORRIBLE !! I WILL BE SENDING THIS PHONE BACK ON MY DAY OFF NEXT WEEK! I WILL NEVER BUY A REFURBISHED PHONE AGAIN IF ITS ANYTHING LIKE THIS! The battery dies out randomly even when it could be at 40% it jumps to 0% and phone just shuts off and comes back on horrible
            "
"510","I am very disappointed with my purchase of this phone, it worked for 4 months and stop charging.  It was definitely not worth putting up for sale. Would never ever purchase again from this seller
            "
"511","Definitely will never buy a phone from amazon again. This has been nothing but awful since I¡¯ve gotten it. Problem after problem and now I can barely even turn my screen on without it freezing up. 6 months old and I¡¯m already going to have to buy a new phone, I expected it to pay much longer for $400
            "
"512","work for a week then the phone says no sim or searching doesn¡¯t recommend all the trouble better off buying from a phone dealer and not amazon and not refurbished
            "
"513","Phone was in great shape. No problems conecting it to my service.
            "
"514","I bought this phone as a birthday present for my dad. He was so excited UNTIL...he took the supposed unlocked phone to T-Mobile and the phone came back as stolen. Nothing could be done to ge the phone on our plan. Extremely dissatisfied with this purchase
            "
"515","The phone came locked and I ordered 2 and only got one
            "
"516","Loves the phone,  but it will be at 100% an within an hour it will drop to 15%, we have only had the phone for 4 months and we already need to replace the battery.
            "
"517","Just bought this phone I went to metro pcs to activate it and it keeps saying searching at the top smh money wasted I¡¯m upset
            "
"518","It works as expected.
            "
"519","If I could rate this no stars I would. This product worked for the first few hours then proceeded to fail. The refurbished product began failing by shutting off or powering down randomly. Do not purchase this product no matter how low of price they offer.
            "
"520","great, product as described, no issues
            "
"521","Excelent condition. After a few months still work as new. You can't tell is refurbished. Very happy with this purchase
            "
